application_id,created_at,week_start,first_name,last_name,state,device,vendor,vendor_flagged,vendor_latency_ms,vendor_match_rate,commercial_po_box,ofac_partial,doc_mismatch,phone_tenure_days,ip_risk_score,name_match_score,engine_action,final_status,confirmed_fraud,queue_minutes,drop_step,active_balance,chargeoff_amount,sop_override,missing_kyc_attribute
APP-000148,2026-01-27T11:08:00,2026-01-26,Liam,Kim,NY,ios,challenger_id,0,635,0.8945,0,0,0,230,30,80,instant_approve,approved,0,0,,1991.02,0,0,0
APP-000149,2026-04-10T09:50:00,2026-04-06,Maya,Smith,TX,ios,baseline_id,0,750,0.8116,0,0,0,316,12,100,instant_approve,approved,0,0,,299.34,0,0,0
APP-000150,2026-02-16T15:27:00,2026-02-16,Priya,Nguyen,CA,ios,challenger_id,0,649,0.936,0,0,0,617,0,86,instant_approve,approved,0,0,,1269.72,0,0,0
APP-000151,2026-02-09T18:15:00,2026-02-09,Priya,Nguyen,CA,ios,challenger_id,0,508,0.8896,0,0,0,694,42,92,instant_approve,approved,0,0,,3239.5,0,0,0
APP-000152,2026-03-31T04:49:00,2026-03-30,Amir,Lee,NC,ios,baseline_id,0,991,0.8574,0,0,0,105,5,94,instant_approve,approved,0,0,,2110.6,0,0,0
APP-000153,2026-02-01T20:18:00,2026-01-26,Amir,Smith,GA,ios,baseline_id,0,685,0.9743,0,0,0,146,7,86,instant_approve,approved,0,0,,2921.46,0,0,0
APP-000154,2026-02-01T23:03:00,2026-01-26,Sofia,Wilson,TX,ios,challenger_id,0,562,0.8677,0,0,0,664,21,95,instant_approve,approved,0,0,,317.34,0,0,0
APP-000155,2026-02-21T19:57:00,2026-02-16,Olivia,Anderson,TX,ios,baseline_id,0,599,0.8455,0,0,0,591,82,92,instant_approve,approved,0,0,,853.8,0,0,0
APP-000156,2026-01-06T22:54:00,2026-01-05,Noah,Lee,NC,ios,challenger_id,0,797,0.9279,0,0,0,389,56,74,instant_approve,approved,0,0,,2658.26,0,0,0
APP-000157,2026-03-12T18:50:00,2026-03-09,Ava,Nguyen,NC,android,baseline_id,1,607,0.8701,0,0,0,246,86,89,manual_review,rejected,0,342,address_check,0,0,0,0
APP-000158,2026-01-19T15:56:00,2026-01-19,Noah,Smith,CA,android,baseline_id,0,599,0.9689,0,0,0,169,63,85,instant_approve,approved,0,0,,1573.91,0,0,0
APP-000159,2026-02-04T12:52:00,2026-02-02,Amir,Anderson,NY,web,baseline_id,0,597,0.8369,0,0,0,372,27,85,instant_approve,approved,0,0,,1075.47,0,0,0
APP-000160,2026-02-23T10:02:00,2026-02-23,Mateo,Nguyen,GA,ios,challenger_id,0,318,0.9152,0,0,0,476,26,84,instant_approve,approved,0,0,,1331.41,0,0,0
APP-000161,2026-04-07T12:55:00,2026-04-06,Noah,Nguyen,WA,ios,challenger_id,0,507,0.8743,0,0,0,192,73,83,instant_approve,approved,0,0,,2738.29,0,0,0
APP-000162,2026-03-21T06:01:00,2026-03-16,Priya,Martinez,IL,web,baseline_id,0,745,0.7954,0,0,0,49,23,81,instant_approve,approved,0,0,,3308.08,0,0,1
APP-000163,2026-03-24T10:16:00,2026-03-23,Olivia,Garcia,WA,ios,baseline_id,0,893,0.6796,0,0,0,388,46,89,instant_approve,approved,0,0,,756.42,0,0,0
APP-000164,2026-02-16T15:59:00,2026-02-16,Ethan,Nguyen,GA,ios,baseline_id,0,491,0.8463,0,0,0,331,60,85,instant_approve,approved,0,0,,701.48,0,0,0
APP-000165,2026-03-05T15:16:00,2026-03-02,Priya,Wilson,TX,ios,challenger_id,0,347,0.9747,0,0,0,527,49,86,instant_approve,approved,0,0,,2914.21,0,0,0
APP-000166,2026-01-31T05:56:00,2026-01-26,Ava,Davis,GA,ios,baseline_id,0,734,0.8929,0,0,0,57,40,90,instant_approve,approved,0,0,,444.97,0,0,0
APP-000167,2026-01-11T04:03:00,2026-01-05,Emma,Brown,NC,android,challenger_id,0,514,0.8652,0,0,0,312,70,85,instant_approve,approved,0,0,,2053.29,0,0,0
APP-000168,2026-01-23T13:42:00,2026-01-19,Emma,Brown,WA,ios,challenger_id,0,494,0.9664,0,0,0,98,46,82,instant_approve,approved,0,0,,1355.03,0,0,0
APP-000169,2026-02-08T15:46:00,2026-02-02,Sophia,Garcia,WA,ios,baseline_id,0,628,0.8278,0,0,0,208,25,85,instant_approve,approved,0,0,,1775.15,0,0,0
APP-000170,2026-03-16T22:27:00,2026-03-16,Sofia,Wilson,OH,android,challenger_id,0,442,0.8709,0,0,0,698,9,99,instant_approve,approved,0,0,,2375.76,0,0,0
APP-000171,2026-01-17T13:57:00,2026-01-12,Mateo,Johnson,CA,ios,baseline_id,1,690,0.841,0,0,1,385,47,89,manual_review,approved,0,407,,1273.37,0,0,0
APP-000172,2026-03-14T00:36:00,2026-03-09,Amir,Anderson,FL,ios,baseline_id,0,579,0.9728,0,0,0,28,22,87,instant_approve,approved,0,0,,1043.0,0,0,0
APP-000173,2026-03-20T12:29:00,2026-03-16,Liam,Anderson,AZ,ios,baseline_id,0,759,0.7785,0,0,0,442,0,90,instant_approve,approved,0,0,,649.74,0,0,0
APP-000174,2026-03-29T12:35:00,2026-03-23,Isabella,Wilson,GA,android,baseline_id,0,667,0.7146,0,0,0,423,21,92,instant_approve,approved,0,0,,1694.51,0,0,0
APP-000175,2026-03-26T10:47:00,2026-03-23,Lucas,Thomas,OH,android,challenger_id,1,439,0.9694,0,1,0,630,40,95,manual_review,abandoned,0,483,selfie_match,0,0,0,0
APP-000176,2026-01-28T13:08:00,2026-01-26,Maya,Nguyen,IL,ios,challenger_id,0,564,0.8423,0,0,0,262,55,94,instant_approve,approved,0,0,,4.17,0,0,0
APP-000177,2026-04-14T01:24:00,2026-04-13,Mateo,Anderson,CA,ios,challenger_id,0,580,0.9589,0,0,0,65,62,100,instant_approve,approved,0,0,,1552.36,0,0,0
APP-000178,2026-04-19T16:45:00,2026-04-13,Isabella,Kim,CA,ios,challenger_id,0,397,0.8657,0,0,0,250,100,84,instant_approve,approved,0,0,,2814.74,0,0,0
APP-000179,2026-01-09T03:14:00,2026-01-05,Noah,Martinez,NY,ios,challenger_id,0,529,0.9127,0,0,0,322,27,86,instant_approve,approved,0,0,,421.27,0,0,0
APP-000180,2026-02-24T11:52:00,2026-02-23,Zoe,Johnson,TX,android,challenger_id,0,544,0.8973,0,0,0,82,7,77,instant_approve,approved,0,0,,2920.14,0,0,0
APP-000181,2026-04-10T17:19:00,2026-04-06,Noah,Patel,WA,ios,baseline_id,0,1009,0.8147,0,0,0,304,0,86,instant_approve,approved,0,0,,1276.23,0,0,0
APP-000182,2026-01-27T21:51:00,2026-01-26,Isabella,Moore,NY,web,baseline_id,0,684,0.9145,0,0,0,292,21,92,instant_approve,approved,0,0,,526.38,0,0,0
APP-000183,2026-02-25T11:27:00,2026-02-23,Mateo,Martinez,IL,ios,challenger_id,0,377,0.966,0,0,0,510,22,89,instant_approve,approved,0,0,,3012.88,0,0,0
APP-000184,2026-01-21T10:25:00,2026-01-19,Isabella,Garcia,AZ,android,baseline_id,1,565,0.9715,1,0,0,540,86,85,instant_approve,approved,0,0,,743.91,0,0,0
APP-000185,2026-01-30T16:05:00,2026-01-26,Maya,Garcia,IL,android,challenger_id,0,519,0.9506,0,0,0,281,47,84,instant_approve,approved,0,0,,1783.62,0,0,0
APP-000186,2026-01-07T09:51:00,2026-01-05,Ethan,Patel,IL,android,baseline_id,0,581,0.9126,0,0,0,226,48,100,instant_approve,approved,0,0,,2703.12,0,0,0
APP-000187,2026-02-22T16:26:00,2026-02-16,Zoe,Lee,FL,ios,baseline_id,1,569,0.8891,1,0,0,159,0,100,instant_approve,approved,0,0,,792.0,0,0,0
APP-000188,2026-03-23T04:42:00,2026-03-23,Priya,Garcia,IL,android,challenger_id,1,500,0.8753,0,1,0,349,42,100,manual_review,approved,1,125,,1481.27,965.35,0,0
APP-000189,2026-02-16T21:49:00,2026-02-16,Zoe,Davis,TX,web,baseline_id,0,775,0.8867,0,0,0,553,46,95,instant_approve,approved,0,0,,3353.49,0,0,0
APP-000190,2026-01-09T06:53:00,2026-01-05,Priya,Nguyen,GA,android,baseline_id,0,454,0.9372,0,0,0,554,75,89,instant_approve,approved,0,0,,3012.84,0,0,0
APP-000191,2026-01-20T17:48:00,2026-01-19,Sophia,Nguyen,NC,android,baseline_id,0,795,0.8821,0,0,0,665,36,96,instant_approve,approved,0,0,,1496.75,0,0,0
APP-000192,2026-04-07T14:04:00,2026-04-06,Maya,Kim,OH,android,baseline_id,0,851,0.7531,0,0,0,430,47,92,instant_approve,approved,0,0,,892.65,0,0,0
APP-000193,2026-03-14T07:59:00,2026-03-09,Sophia,Garcia,CA,ios,challenger_id,0,362,0.9277,0,0,0,378,15,85,instant_approve,approved,0,0,,1494.57,0,0,0
APP-000194,2026-03-20T18:41:00,2026-03-16,Sophia,Wilson,GA,ios,challenger_id,0,446,0.8242,0,0,0,368,34,76,instant_approve,approved,0,0,,459.35,0,0,0
APP-000195,2026-04-14T17:05:00,2026-04-13,Priya,Garcia,IL,android,baseline_id,0,929,0.7984,0,0,0,330,26,90,instant_approve,approved,0,0,,1960.48,0,0,0
APP-000196,2026-04-16T03:25:00,2026-04-13,Zoe,Smith,OH,ios,challenger_id,1,626,0.9684,0,0,1,542,55,95,manual_review,approved,0,456,,3209.27,0,0,0
APP-000197,2026-02-14T17:07:00,2026-02-09,Liam,Kim,NC,ios,challenger_id,0,494,0.922,0,0,0,440,50,96,instant_approve,approved,0,0,,1046.64,0,0,0
APP-000198,2026-01-01T12:50:00,2025-12-29,Isabella,Davis,IL,ios,baseline_id,0,562,0.9631,0,0,0,633,43,95,instant_approve,approved,0,0,,2979.83,0,0,0
APP-000199,2026-02-01T10:46:00,2026-01-26,Noah,Davis,IL,ios,baseline_id,0,720,0.9119,0,0,0,183,57,85,instant_approve,approved,0,0,,1050.21,0,0,0
APP-000200,2026-03-10T13:45:00,2026-03-09,Maya,Davis,NC,ios,challenger_id,0,671,0.9366,0,0,0,61,28,91,instant_approve,approved,0,0,,3140.22,0,0,0
APP-000201,2026-01-10T01:47:00,2026-01-05,Olivia,Moore,FL,ios,baseline_id,0,625,0.934,0,0,0,59,7,90,instant_approve,approved,0,0,,2606.18,0,0,0
APP-000202,2026-01-05T15:43:00,2026-01-05,Maya,Johnson,IL,ios,challenger_id,0,247,0.8417,0,0,0,230,8,90,instant_approve,approved,0,0,,839.1,0,0,0
APP-000203,2026-02-27T00:39:00,2026-02-23,Ava,Thomas,NY,web,challenger_id,0,813,0.8921,0,0,0,565,44,92,instant_approve,approved,0,0,,3329.94,0,0,0
APP-000204,2026-04-14T06:29:00,2026-04-13,Isabella,Wilson,OH,web,challenger_id,0,494,0.9456,0,0,0,132,69,85,instant_approve,approved,0,0,,293.91,0,0,0
APP-000205,2026-03-31T22:02:00,2026-03-30,Noah,Moore,IL,ios,challenger_id,0,503,0.9429,0,0,0,565,23,92,instant_approve,approved,0,0,,2728.86,0,0,0
APP-000206,2026-04-02T02:30:00,2026-03-30,Priya,Kim,CA,android,baseline_id,0,817,0.8105,0,0,0,33,43,83,instant_approve,approved,0,0,,177.65,0,0,0
APP-000207,2026-04-10T05:23:00,2026-04-06,Liam,Davis,TX,ios,baseline_id,1,851,0.792,0,0,0,241,85,93,manual_review,rejected,0,320,ssn_check,0,0,0,0
APP-000208,2026-01-24T17:05:00,2026-01-19,Mia,Moore,NY,android,baseline_id,0,785,0.9597,0,0,0,709,0,85,instant_approve,approved,0,0,,2912.07,0,0,0
APP-000209,2026-01-25T18:21:00,2026-01-19,Mateo,Lee,TX,ios,baseline_id,0,350,0.9031,0,0,0,477,20,92,instant_approve,approved,0,0,,499.72,0,0,0
APP-000210,2026-03-16T14:07:00,2026-03-16,Liam,Lee,NC,android,challenger_id,0,300,0.8978,0,0,0,93,82,90,instant_approve,approved,0,0,,1767.92,0,0,0
APP-000211,2026-02-07T03:53:00,2026-02-02,Emma,Lee,TX,android,challenger_id,0,693,0.9216,0,0,0,499,58,94,instant_approve,approved,0,0,,2969.62,0,0,0
APP-000212,2026-04-02T04:38:00,2026-03-30,Mia,Kim,NY,ios,baseline_id,0,755,0.7765,0,0,0,136,48,78,instant_approve,approved,0,0,,325.64,0,0,0
APP-000213,2026-01-08T12:29:00,2026-01-05,Isabella,Davis,NY,android,challenger_id,0,293,0.8426,0,0,0,107,40,96,instant_approve,approved,0,0,,2813.39,0,0,0
APP-000214,2026-03-03T03:02:00,2026-03-02,Olivia,Nguyen,WA,android,baseline_id,0,438,0.8893,0,0,0,628,32,88,instant_approve,approved,0,0,,3154.34,0,0,0
APP-000215,2026-04-19T15:59:00,2026-04-13,Olivia,Smith,IL,android,challenger_id,0,570,0.8922,0,0,0,206,34,95,instant_approve,approved,0,0,,939.06,0,0,0
APP-000216,2026-02-21T21:35:00,2026-02-16,Mateo,Patel,CA,web,baseline_id,0,437,0.9142,0,0,0,237,34,91,instant_approve,approved,0,0,,2335.48,0,0,0
APP-000217,2026-01-16T00:54:00,2026-01-12,Sophia,Moore,WA,ios,challenger_id,0,492,0.9005,0,0,0,626,27,85,instant_approve,approved,0,0,,2794.68,0,0,0
APP-000218,2026-04-18T13:32:00,2026-04-13,Noah,Lee,FL,android,challenger_id,1,574,0.8916,0,0,0,4,89,93,manual_review,approved,0,202,,1529.69,0,0,0
APP-000219,2026-01-16T18:07:00,2026-01-12,Sophia,Davis,WA,ios,challenger_id,1,478,0.8444,0,1,0,647,55,86,instant_approve,approved,0,0,,703.49,0,0,0
APP-000220,2026-03-31T07:46:00,2026-03-30,Sophia,Kim,GA,android,baseline_id,0,961,0.7656,0,0,0,628,57,94,instant_approve,approved,0,0,,2628.28,0,0,0
APP-000221,2026-04-28T15:10:00,2026-04-27,Ava,Martinez,TX,ios,baseline_id,0,924,0.8276,0,0,0,164,45,85,instant_approve,approved,0,0,,153.03,0,0,0
APP-000222,2026-04-12T20:55:00,2026-04-06,Ava,Brown,TX,android,baseline_id,0,975,0.6777,0,0,0,639,32,87,instant_approve,approved,0,0,,2150.24,0,0,0
APP-000223,2026-02-08T20:49:00,2026-02-02,Emma,Kim,OH,ios,baseline_id,0,575,0.8901,0,0,0,515,21,100,instant_approve,approved,0,0,,2901.12,0,0,0
APP-000224,2026-02-04T17:20:00,2026-02-02,Olivia,Martinez,GA,ios,baseline_id,0,661,0.874,0,0,0,201,62,83,instant_approve,approved,0,0,,1532.78,0,0,0
APP-000225,2026-02-21T16:12:00,2026-02-16,Maya,Anderson,IL,ios,challenger_id,1,487,0.9589,0,0,0,469,64,72,manual_review,rejected,1,524,doc_upload,0,0,0,0
APP-000226,2026-04-07T12:01:00,2026-04-06,Ava,Anderson,GA,android,baseline_id,0,638,0.6854,0,0,0,508,12,90,instant_approve,approved,0,0,,512.43,0,0,0
APP-000227,2026-01-13T09:28:00,2026-01-12,Noah,Thomas,FL,android,baseline_id,0,712,0.8232,0,0,0,261,55,86,instant_approve,approved,0,0,,1175.78,0,0,0
APP-000228,2026-02-19T01:50:00,2026-02-16,Zoe,Anderson,OH,android,baseline_id,0,490,0.9393,0,0,0,80,20,89,instant_approve,approved,0,0,,1104.36,0,0,0
APP-000229,2026-01-16T18:30:00,2026-01-12,Mateo,Davis,TX,android,challenger_id,1,723,0.8382,1,0,0,151,33,89,instant_approve,approved,0,0,,1553.91,0,0,0
APP-000230,2026-02-06T00:37:00,2026-02-02,Ethan,Nguyen,IL,android,baseline_id,0,648,0.9286,0,0,0,97,0,98,instant_approve,approved,0,0,,2019.87,0,0,0
APP-000231,2026-04-16T17:16:00,2026-04-13,Maya,Garcia,AZ,ios,challenger_id,1,237,0.953,0,0,1,476,59,95,manual_review,approved,0,426,,2435.44,0,0,0
APP-000232,2026-02-01T17:45:00,2026-01-26,Maya,Smith,IL,android,challenger_id,1,569,0.8981,0,0,1,130,33,91,manual_review,approved,0,626,,686.55,0,0,0
APP-000233,2026-01-11T14:22:00,2026-01-05,Sofia,Nguyen,NC,android,challenger_id,0,552,0.8893,0,0,0,25,59,98,instant_approve,approved,0,0,,194.71,0,0,0
APP-000234,2026-03-05T18:08:00,2026-03-02,Liam,Davis,WA,ios,baseline_id,0,755,0.8708,0,0,0,97,61,90,instant_approve,approved,0,0,,468.91,0,0,0
APP-000235,2026-01-05T16:08:00,2026-01-05,Olivia,Smith,NC,ios,baseline_id,0,541,0.8757,0,0,0,556,34,85,instant_approve,approved,0,0,,3040.55,0,0,0
APP-000236,2026-03-06T04:12:00,2026-03-02,Zoe,Smith,TX,android,challenger_id,0,580,0.8823,0,0,0,469,38,78,instant_approve,approved,0,0,,438.6,0,0,0
APP-000237,2026-03-18T09:56:00,2026-03-16,Amir,Patel,FL,ios,baseline_id,0,807,0.7235,0,0,0,690,44,86,instant_approve,approved,0,0,,1033.88,0,0,0
APP-000238,2026-01-06T06:49:00,2026-01-05,Maya,Nguyen,WA,android,baseline_id,1,708,0.8385,0,0,1,728,15,84,manual_review,abandoned,0,253,doc_upload,0,0,0,0
APP-000239,2026-02-24T07:12:00,2026-02-23,Priya,Johnson,IL,ios,challenger_id,0,708,0.904,0,0,0,563,29,100,instant_approve,approved,0,0,,1601.41,0,0,0
APP-000240,2026-02-04T07:21:00,2026-02-02,Priya,Moore,NC,android,baseline_id,0,541,0.8344,0,0,0,400,2,93,instant_approve,approved,0,0,,674.45,0,0,0
APP-000241,2026-01-17T07:13:00,2026-01-12,Noah,Moore,AZ,web,challenger_id,0,449,0.8889,0,0,0,172,12,99,instant_approve,approved,0,0,,2259.54,0,0,0
APP-000242,2026-04-13T22:47:00,2026-04-13,Maya,Moore,GA,android,baseline_id,0,785,0.788,0,0,0,702,49,95,instant_approve,approved,0,0,,3327.3,0,0,0
APP-000243,2026-02-17T05:39:00,2026-02-16,Amir,Wilson,GA,android,challenger_id,1,548,0.936,0,1,0,419,68,87,instant_approve,approved,0,0,,23.69,0,0,0
APP-000244,2026-03-02T19:52:00,2026-03-02,Mia,Wilson,WA,ios,challenger_id,0,720,0.9082,0,0,0,618,30,100,instant_approve,approved,0,0,,1178.2,0,0,0
APP-000245,2026-02-22T23:04:00,2026-02-16,Maya,Nguyen,NC,web,baseline_id,0,853,0.9306,0,0,0,80,31,92,instant_approve,approved,0,0,,1965.26,0,0,0
APP-000246,2026-03-16T08:17:00,2026-03-16,Sophia,Brown,IL,android,baseline_id,0,579,0.7511,0,0,0,394,21,90,instant_approve,approved,0,0,,1607.64,0,0,0
APP-000247,2026-04-17T07:39:00,2026-04-13,Noah,Thomas,GA,ios,baseline_id,0,869,0.8275,0,0,0,376,27,79,instant_approve,approved,0,0,,892.68,0,0,0
APP-000248,2026-04-06T01:47:00,2026-04-06,Noah,Wilson,NC,ios,baseline_id,0,756,0.7959,0,0,0,443,30,92,instant_approve,approved,0,0,,838.88,0,0,0
APP-000249,2026-03-30T16:47:00,2026-03-30,Noah,Brown,NY,ios,challenger_id,0,424,0.855,0,0,0,542,0,93,instant_approve,approved,0,0,,1469.53,0,0,0
APP-000250,2026-03-12T01:19:00,2026-03-09,Olivia,Nguyen,AZ,ios,baseline_id,0,813,0.9261,0,0,0,103,17,85,instant_approve,approved,0,0,,1200.5,0,0,0
APP-000251,2026-01-18T19:49:00,2026-01-12,Maya,Lee,NY,ios,challenger_id,0,757,0.9321,0,0,0,516,50,84,instant_approve,approved,0,0,,959.48,0,0,0
APP-000252,2026-01-02T05:04:00,2025-12-29,Mia,Garcia,WA,android,challenger_id,0,809,0.9747,0,0,0,707,39,91,instant_approve,approved,0,0,,1107.49,0,0,0
APP-000253,2026-03-01T05:15:00,2026-02-23,Maya,Nguyen,AZ,ios,baseline_id,0,553,0.9095,0,0,0,370,30,89,instant_approve,approved,0,0,,1602.34,0,0,0
APP-000254,2026-04-27T06:44:00,2026-04-27,Zoe,Lee,WA,android,challenger_id,0,376,0.8688,0,0,0,634,67,100,instant_approve,approved,0,0,,2048.19,0,0,0
APP-000255,2026-01-17T01:53:00,2026-01-12,Mia,Moore,AZ,web,baseline_id,0,876,0.9513,0,0,0,493,20,86,instant_approve,approved,0,0,,69.18,0,0,0
APP-000256,2026-03-14T22:13:00,2026-03-09,Ethan,Anderson,IL,ios,baseline_id,1,910,0.8534,0,0,0,3,38,90,manual_review,approved,0,575,,1807.57,0,0,0
APP-000257,2026-02-12T18:15:00,2026-02-09,Maya,Nguyen,WA,android,challenger_id,0,594,0.8861,0,0,0,220,55,95,instant_approve,approved,0,0,,973.81,0,0,0
APP-000258,2026-03-09T05:46:00,2026-03-09,Priya,Wilson,NC,web,challenger_id,0,559,0.93,0,0,0,300,58,79,instant_approve,approved,0,0,,3499.89,0,0,0
APP-000259,2026-03-02T16:35:00,2026-03-02,Mateo,Smith,FL,ios,challenger_id,0,538,0.8929,0,0,0,55,45,92,instant_approve,approved,0,0,,3263.77,0,0,0
APP-000260,2026-01-07T13:45:00,2026-01-05,Sophia,Patel,IL,ios,baseline_id,0,768,0.8486,0,0,0,550,19,87,instant_approve,approved,0,0,,2361.68,0,0,0
APP-000261,2026-03-02T09:30:00,2026-03-02,Sofia,Davis,GA,ios,baseline_id,0,612,0.8922,0,0,0,610,45,88,instant_approve,approved,0,0,,3301.12,0,0,0
APP-000262,2026-04-08T04:37:00,2026-04-06,Isabella,Davis,NC,web,challenger_id,0,588,0.9727,0,0,0,193,59,97,instant_approve,approved,0,0,,2285.71,0,0,0
APP-000263,2026-04-05T04:27:00,2026-03-30,Ethan,Nguyen,AZ,android,challenger_id,0,659,0.9539,0,0,0,451,38,96,instant_approve,approved,0,0,,1155.42,0,0,0
APP-000264,2026-01-09T22:43:00,2026-01-05,Amir,Anderson,TX,android,challenger_id,0,574,0.8417,0,0,0,30,48,93,instant_approve,approved,0,0,,382.63,0,0,0
APP-000265,2026-03-17T16:31:00,2026-03-16,Ava,Davis,CA,web,baseline_id,0,676,0.8125,0,0,0,383,42,87,instant_approve,approved,0,0,,1087.65,0,0,0
APP-000266,2026-03-01T08:24:00,2026-02-23,Amir,Brown,AZ,android,challenger_id,0,561,0.9571,0,0,0,631,15,92,instant_approve,approved,0,0,,3057.12,0,0,0
APP-000267,2026-01-02T08:43:00,2025-12-29,Maya,Anderson,CA,ios,baseline_id,0,574,0.8625,0,0,0,273,56,93,instant_approve,approved,0,0,,208.66,0,0,0
APP-000268,2026-01-27T09:59:00,2026-01-26,Priya,Anderson,AZ,ios,baseline_id,0,688,0.9401,0,0,0,297,60,85,instant_approve,approved,0,0,,2817.24,0,0,0
APP-000269,2026-04-16T00:47:00,2026-04-13,Sophia,Wilson,WA,ios,challenger_id,0,597,0.8982,0,0,0,8,64,97,instant_approve,approved,0,0,,2514.82,0,0,0
APP-000270,2026-03-24T09:04:00,2026-03-23,Ava,Johnson,OH,android,challenger_id,0,380,0.937,0,0,0,262,58,86,instant_approve,approved,0,0,,2912.27,0,0,0
APP-000271,2026-04-02T14:30:00,2026-03-30,Isabella,Wilson,GA,ios,challenger_id,0,656,0.8495,0,0,0,670,44,98,instant_approve,approved,0,0,,1360.45,0,0,0
APP-000272,2026-04-26T00:16:00,2026-04-20,Noah,Patel,IL,ios,baseline_id,0,779,0.8632,0,0,0,53,23,93,instant_approve,approved,0,0,,2019.89,0,0,0
APP-000273,2026-01-09T15:43:00,2026-01-05,Noah,Lee,WA,android,challenger_id,0,572,0.9072,0,0,0,84,34,86,instant_approve,approved,0,0,,2173.87,0,0,0
APP-000274,2026-02-26T10:51:00,2026-02-23,Ava,Kim,OH,android,challenger_id,1,442,0.9753,1,1,0,375,6,93,instant_approve,approved,0,0,,5.25,0,0,0
APP-000275,2026-03-22T00:50:00,2026-03-16,Zoe,Moore,OH,ios,baseline_id,0,835,0.8206,0,0,0,461,0,83,instant_approve,approved,0,0,,1784.24,0,0,0
APP-000276,2026-03-31T01:08:00,2026-03-30,Sophia,Patel,CA,ios,challenger_id,0,512,0.8528,0,0,0,258,30,88,instant_approve,approved,0,0,,1157.3,0,0,0
APP-000277,2026-03-06T20:20:00,2026-03-02,Priya,Martinez,FL,ios,baseline_id,0,575,0.9392,0,0,0,402,34,89,instant_approve,approved,0,0,,2232.62,0,0,0
APP-000278,2026-02-21T23:30:00,2026-02-16,Mateo,Lee,NC,android,challenger_id,1,322,0.9481,0,1,0,125,37,91,instant_approve,approved,0,0,,1637.26,0,0,0
APP-000279,2026-04-17T04:58:00,2026-04-13,Ava,Nguyen,WA,android,baseline_id,0,592,0.798,0,0,0,712,40,100,instant_approve,approved,0,0,,2011.02,0,0,0
APP-000280,2026-02-05T16:00:00,2026-02-02,Amir,Nguyen,NC,ios,baseline_id,0,861,0.8289,0,0,0,526,51,98,instant_approve,approved,0,0,,1321.83,0,0,0
APP-000281,2026-01-25T05:37:00,2026-01-19,Priya,Moore,CA,ios,baseline_id,0,430,0.8913,0,0,0,496,8,92,instant_approve,approved,0,0,,714.99,0,0,0
APP-000282,2026-03-21T03:23:00,2026-03-16,Zoe,Brown,GA,android,challenger_id,0,323,0.9255,0,0,0,582,46,79,instant_approve,approved,0,0,,3031.17,0,0,0
APP-000283,2026-02-04T11:45:00,2026-02-02,Sophia,Thomas,NC,web,baseline_id,0,631,0.8612,0,0,0,637,56,82,instant_approve,approved,0,0,,3434.36,0,0,0
APP-000284,2026-01-17T12:18:00,2026-01-12,Liam,Anderson,NC,ios,baseline_id,0,876,0.9069,0,0,0,456,21,85,instant_approve,approved,0,0,,1179.39,0,0,0
APP-000285,2026-02-09T05:43:00,2026-02-09,Isabella,Brown,IL,android,challenger_id,0,604,0.9448,0,0,0,285,25,83,instant_approve,approved,0,0,,541.27,0,0,0
APP-000286,2026-03-19T21:45:00,2026-03-16,Isabella,Davis,NY,ios,challenger_id,0,433,0.8492,0,0,0,660,33,90,instant_approve,approved,0,0,,120.45,0,0,0
APP-000287,2026-04-10T12:13:00,2026-04-06,Noah,Anderson,AZ,ios,baseline_id,0,703,0.726,0,0,0,456,2,97,instant_approve,approved,0,0,,1928.58,0,0,0
APP-000288,2026-01-21T15:18:00,2026-01-19,Ava,Kim,IL,android,baseline_id,0,289,0.9594,0,0,0,383,15,92,instant_approve,approved,0,0,,2445.65,0,0,0
APP-000289,2026-02-25T18:32:00,2026-02-23,Amir,Martinez,NC,ios,baseline_id,0,497,0.8336,0,0,0,427,36,94,instant_approve,approved,0,0,,1165.12,0,0,0
APP-000290,2026-01-26T19:44:00,2026-01-26,Olivia,Anderson,GA,web,baseline_id,0,648,0.9049,0,0,0,457,30,99,instant_approve,approved,0,0,,361.02,0,0,0
APP-000291,2026-03-30T13:23:00,2026-03-30,Emma,Patel,NC,ios,baseline_id,0,780,0.8411,0,0,0,520,33,90,instant_approve,approved,0,0,,3297.77,0,0,0
APP-000292,2026-03-27T18:51:00,2026-03-23,Lucas,Johnson,IL,ios,baseline_id,0,988,0.8144,0,0,0,18,34,88,instant_approve,approved,0,0,,2625.06,0,0,0
APP-000293,2026-03-18T20:51:00,2026-03-16,Maya,Kim,NC,ios,challenger_id,1,448,0.9007,0,0,1,729,59,94,manual_review,approved,0,294,,1363.96,0,0,0
APP-000294,2026-01-05T17:33:00,2026-01-05,Olivia,Patel,NC,android,baseline_id,0,643,0.8322,0,0,0,555,32,84,instant_approve,approved,0,0,,63.25,0,0,0
APP-000295,2026-02-04T21:09:00,2026-02-02,Olivia,Nguyen,WA,android,baseline_id,1,647,0.9209,1,0,0,295,25,85,instant_approve,approved,0,0,,1163.44,0,0,0
APP-000296,2026-02-21T04:30:00,2026-02-16,Isabella,Moore,OH,ios,challenger_id,0,486,0.8405,0,0,0,37,22,88,instant_approve,approved,0,0,,462.73,0,0,0
